hospital_id,name,street_address,city,county,state,zip_code,overall_rating,mortality_rate_heart_attack,mortality_rate_pneumonia,readmission_rate,safety_score,number_of_comparisons,clabsi_rate,year
49,Temple University Hospital,3401 North Broad Street,Philadelphia,Philadelphia,PA,19140,4.305619837354701,10.762760357282477,15.095363674172221,17.775537235029912,90.056198373547,1350,0.8389834731366667,2022
50,Jefferson Health System,111 South 11th Street,Philadelphia,Philadelphia,PA,19107,4.3875460096035885,10.056441692194447,13.799361927727723,16.646245355578127,90.87546009603588,1620,0.5287730048017941,2022
51,Penn Presbyterian Medical Center,39 and Market Streets,Philadelphia,Philadelphia,PA,19104,4.295837554992855,10.769543060927115,15.16464454739639,17.919989701376384,89.95837554992855,1280,0.820694917344498,2022
52,Lankenau Medical Center,100 Medical Center Boulevard,Wynnewood,Delaware,PA,19096,4.290139981306824,10.816441807460281,15.290057725210302,18.02744967286941,89.90139981306824,1150,0.7102937874755717,2022
53,Mercy Philadelphia Hospital,501 South 54th Street,Philadelphia,Philadelphia,PA,19143,3.988212704861115,12.368909917361167,16.715224548263965,19.741683933333423,86.88212704861115,850,0.740748893402781,2022
54,Kennedy Memorial Hospital - Washington,435 Berlin-Clementon Road,Washington,Gloucester,NJ,8034,3.9169920419404205,13.354701320061217,18.032165508793106,21.45693845139054,86.1699204194042,720,1.000032678585187,2022
55,Massachusetts Eye and Ear,243 Charles Street,Boston,Suffolk,MA,2114,4.707140309719301,8.537122477754409,11.839971468856172,14.659964336070214,95.07140309719301,1950,0.8078552322894759,2022
56,Emory University Hospital,1365 Clifton Road,Atlanta,Fulton,GA,30322,4.586141808094787,9.101433730424647,12.433701697137444,15.289512940612328,92.86141808094787,2320,0.8343520283948819,2022
57,Grady Memorial Hospital,80 Jesse Hill Jr Drive,Atlanta,Fulton,GA,30303,4.117991997508666,12.181309571847917,16.55387596138431,19.890249553162906,89.17991997508665,1360,0.6745550384553723,2022
58,Georgia Baptist Hospital,303 Parkway Drive NE,Atlanta,Fulton,GA,30312,4.306145990417533,10.661459904175324,14.891658464887206,17.78448183709805,90.06145990417532,1280,0.731779273483922,2022
59,Northside Hospital,1000 Johnson Ferry Road,Atlanta,Fulton,GA,30342,4.41625724237678,10.116818078341726,14.074595599373486,17.216993050741504,91.1625724237678,1580,0.8146929317825845,2022
60,Piedmont Hospital,1968 Peachtree Road NW,Atlanta,Fulton,GA,30309,4.512592576838472,9.65333319154625,13.282407210480903,16.31518494099632,92.12592576838472,1720,0.8877259130075472,2022
61,Duke University Hospital,2301 Erwin Road,Durham,Durham,NC,27710,4.683420099781559,8.660386828186937,11.987673157466078,14.737249436854444,93.83420099781559,2680,0.5793810548798572,2022
62,UNC Chapel Hill Medical Center,101 Manning Drive,Chapel Hill,Orange,NC,27514,4.5887963791960615,9.33428777484494,12.777195464111546,15.63770496378012,92.8879637919606,2240,0.6564537551015576,2022
63,Charlotte Medical Center,1000 Blythe Boulevard,Charlotte,Mecklenburg,NC,28203,4.414945872102465,10.211985784973422,14.16378009896279,17.30111230248043,91.14945872102466,1620,0.5750213122143067,2022
64,Atrium Health System,1025 Morehead Medical Drive,Charlotte,Mecklenburg,NC,28204,4.512207405308669,9.864308128839758,13.596254787950969,16.62487700387698,92.12207405308669,1840,0.5411037026543347,2022
65,Cone Health System,1200 North Elm Street,Greensboro,Guilford,NC,27401,4.299581968120718,10.701777878019241,14.904063947314182,17.776851654864263,89.99581968120717,1350,0.9091446729026095,2022
66,Wake Forest Baptist Hospital,Medical Center Boulevard,Winston-Salem,Forsyth,NC,27157,4.402346547666176,10.198526857595287,14.101443738726756,17.1987180364919,91.02346547666176,1480,0.9651118928995582,2022
67,East Carolina University Medical Center,600 Moye Boulevard,Greenville,Pitt,NC,27834,4.225553297915769,11.615420287698722,16.02574413894495,19.17995936248383,89.25553297915768,1120,0.8107094404576687,2022
68,Vidant Medical Center,2100 Stantonsburg Road,Greenville,Pitt,NC,27835,4.088168572223284,11.739488008900773,15.987796012238565,19.123935443353073,87.88168572223283,980,0.9840967721676537,2022
69,Johns Hopkins Hospital,600 North Wolfe Street,Baltimore,Baltimore,MD,21287,4.810941947623402,8.246252996700186,11.352078839570387,13.87243370862889,95.10941947623401,3150,0.7026122659552105,2022
70,University of Maryland Medical Center,22 South Greene Street,Baltimore,Baltimore,MD,21201,4.495956146951322,9.925987781342428,13.70202552506232,16.575298351221154,91.95956146951322,1760,0.6182545652317668,2022
71,Sinai Hospital of Baltimore,2401 West Belvedere Avenue,Baltimore,Baltimore,MD,21215,4.295646375935457,10.767593034541648,15.057307813470564,17.813117666089838,89.95646375935456,1280,0.8312041732296556,2022
72,Good Samaritan Hospital,5601 Loch Raven Boulevard,Baltimore,Baltimore,MD,21239,4.221975537039744,11.685335800029234,16.079633055596158,19.11555966671539,89.21975537039744,1040,1.070136026298949,2022
73,Medstar Union Memorial Hospital,201 East University Parkway,Baltimore,Baltimore,MD,21218,4.316508326979761,11.088035767891535,15.571021573904504,18.383244889447834,90.1650832697976,1150,0.7822859954254276,2022
74,Howard County General Hospital,5755 Cedar Lane,Columbia,Howard,MD,21044,4.416270192720013,10.439820869384125,14.394647601720173,17.534085199152216,91.16270192720013,1420,1.010231279229612,2022
75,Meritus Medical Center,11116 Medical Campus Road,Hagerstown,Washington,MD,21742,4.1261095761430875,12.381649168031187,16.78730938783215,20.149470989104334,88.26109576143087,920,0.5480547880715433,2022
76,Peninsula Regional Medical Center,100 East Carroll Street,Salisbury,Wicomico,MD,21801,4.000420076832655,12.618998914308598,17.12184725237228,20.392233505920043,87.00420076832656,820,0.9847864706860429,2022
77,Yale New Haven Hospital,20 York Street,New Haven,New Haven,CT,6510,4.6136390594259,9.233295911062735,12.550940901225612,15.488494173560719,93.136390594259,2420,0.7152017792210936,2022
78,Connecticut Hospital,100 Grand Street,New Haven,New Haven,CT,6510,4.293794664868131,10.53794664868131,14.613125308153833,17.574509302758226,89.9379466486813,1280,0.723380372110329,2022
79,Hartford Hospital,80 Seymour Street,Hartford,Hartford,CT,6115,4.406483327049769,10.131591606972805,13.945579917056948,17.057678230911232,91.06483327049769,1550,0.7643031622053359,2022
80,Baystate Medical Center,759 Chestnut Street,Springfield,Hampden,MA,1199,4.297397138912647,10.785450816908993,15.08251880034211,17.843230789297518,89.97397138912646,1340,0.5336985694563232,2022
81,Springfield Hospital,26 Mountain Street,Springfield,Hampden,MA,1199,4.101939919299855,11.999921088088357,16.305068749147743,19.484276490907277,88.01939919299855,950,0.7932355402818922,2022
82,Mercy Medical Center,271 Carew Street,Springfield,Hampden,MA,1104,4.011903140508738,12.648457058003112,17.20283087624156,20.40692092586952,87.11903140508738,840,0.9196176694324275,2022
83,University of Massachusetts Medical School Hospital,55 Lake Avenue North,Worcester,Worcester,MA,1655,4.383635586335331,10.018901628819174,13.747353298259897,16.78762361589942,90.8363558633533,1480,0.9693447394285042,2022
84,Worcester Medical Center,19 Elm Street,Worcester,Worcester,MA,1608,4.241847745513709,11.789770876996688,16.159346633602897,19.365074644695394,89.4184774551371,1120,0.7449379894941852,2022
85,Saint Vincent Hospital,123 Summer Street,Worcester,Worcester,MA,1608,4.079879652370007,11.646652106544067,15.860146646498093,18.969761534082114,87.79879652370006,980,0.682421774040504,2022
86,Berkshire Medical Center,725 North Street,Pittsfield,Berkshire,MA,1201,4.075716227744246,11.703593373509973,15.898601530035803,19.09546508159181,87.75716227744245,940,0.7320013594209717,2022
87,Holyoke Medical Center,575 Beech Street,Holyoke,Hampden,MA,1040,3.923162217470001,13.647843940122016,18.35107391873703,21.901141679882027,86.23162217470001,680,1.0494357287712015,2022
88,Westwood Hospital Center,200 Great Road,Weston,Middlesex,MA,2493,4.215833253879259,11.618999141895996,15.880915482800956,18.89941524443873,89.15833253879259,1080,0.868666603103407,2022
89,Beth Israel Hospital,330 Brookline Avenue,Boston,Suffolk,MA,2215,4.412482396341043,10.081334525605808,14.02476763170177,17.155463060359004,91.12482396341044,1580,0.6711390857314469,2022
90,Hallmark Health System,80 Highland Avenue,Melrose,Middlesex,MA,2176,4.112566910185286,12.227262776112257,16.576043798890456,19.8935146025019,88.12566910185285,920,0.9201818736574928,2022
91,Care New England,825 Chalkstone Avenue,Providence,Providence,RI,2908,4.299755064543063,10.703526151884924,14.906521916511476,17.77981160368636,89.99755064543062,1350,0.7916187477618657,2022
92,Rhode Island Hospital,593 Eddy Street,Providence,Providence,RI,2903,4.3820549125702835,9.899521669417693,13.72633033718477,16.761700566152644,90.82054912570284,1620,0.8942466756847408,2022
93,Miriam Hospital,164 Summit Avenue,Providence,Providence,RI,2906,4.301516091163875,10.82746412987152,15.141831712759794,17.914076768018642,90.01516091163874,1280,0.6643399765216023,2022
94,Hospital of Central Connecticut,100 Grand Street,New Britain,Hartford,CT,6050,4.186456765769758,11.197087393736409,15.443205809969392,18.373576107278666,88.86456765769758,1120,0.7395197360388305,2022
95,Waterbury Hospital,64 Robbins Street,Waterbury,New Haven,CT,6721,4.1195023946683555,12.198377059752413,16.577287117359504,19.918645019765076,88.19502394668355,940,0.7844417241612156,2022
96,New Britain General Hospital,100 Grand Street,New Britain,Hartford,CT,6050,3.997058852369957,12.579000343202493,16.96235340839331,20.22264762121417,86.97058852369958,820,0.6188941343745752,2022
97,Stamford Hospital,30 Shelburne Road,Stamford,Fairfield,CT,6902,4.28349005606415,10.539249566247912,14.572209790504512,17.399330953090548,89.8349005606415,1310,0.8111873431693953,2022
98,Bridgeport Hospital,267 Grant Street,Bridgeport,Fairfield,CT,6602,4.0935722831669406,12.01072402810312,16.384084845720963,19.637873380171865,87.9357228316694,900,0.8614935493652217,2022
99,Danbury Hospital,95 Locust Hill Avenue,Danbury,Fairfield,CT,6810,4.208258629085512,11.537193194123535,15.768053573374136,18.868655323539226,89.08258629085512,1130,0.8086939718141344,2022
100,Manchester Memorial Hospital,71 Haynes Street,Manchester,Hartford,CT,6040,4.088725508943921,11.850598251066302,16.100245388630768,19.340039568145706,87.88725508943921,940,0.7834568766185012,2022
101,Lawrence Memorial Hospital,170 Oaks Lane,Medford,Middlesex,MA,2155,3.983555592088671,12.313955986646324,16.64024503262761,19.75462292731136,86.83555592088672,810,0.6215977993323161,2022
102,Beverly Hospital,85 Herrick Street,Beverly,Essex,MA,1915,4.104873744229839,12.139560684220157,16.456030409985477,19.748113765943945,88.04873744229839,920,0.7631603584031852,2022
103,Addison Gilbert Hospital,298 Washington Street,Gloucester,Essex,MA,1930,4.004899331422174,12.672302043923876,17.194859102181443,20.48002689587462,87.04899331422175,820,0.8061744985666308,2022
104,Lowell General Hospital,295 Varnum Street,Lowell,Middlesex,MA,1854,4.089861136492578,11.863430842366125,16.11784761563495,19.361389366060454,87.89861136492577,940,0.6889097387201754,2022
105,Hahnemann Hospital,245 North 15th Street,Philadelphia,Philadelphia,PA,19102,3.990579233887633,12.396834959874077,16.753325665590904,19.787121290642563,86.90579233887634,850,0.8272518024323543,2022
106,Einstein Medical Center,5401 Old York Road,Philadelphia,Philadelphia,PA,19141,4.204640998747153,11.391658686594534,15.608686781457862,18.699073877574033,89.04640998747152,1120,0.8704592089851938,2022
107,Fox Chase Cancer Center,333 Cottman Avenue,Philadelphia,Philadelphia,PA,19111,4.4710383131700535,9.382448649847488,12.865082745942674,15.569990022818825,91.71038313170054,1680,0.9993967806432514,2022
108,Saint Mary's Hospital,2000 Church Street,New Brunswick,Middlesex,NJ,8901,4.071850724512469,11.763098259442145,15.940871302394513,19.12397869328566,87.71850724512468,920,0.8334805796099751,2022
109,Jersey Shore University Medical Center,1945 State Route 33,Neptune,Monmouth,NJ,7753,4.185631115574951,11.292816048209476,15.430903622066776,18.358796968791626,88.85631115574951,1080,0.8339485813042116,2022
110,Barnabas Hospital,94 Old Short Hills Road,Short Hills,Essex,NJ,7078,4.295731056965764,10.662883675354207,14.74480790321726,17.607427968417973,89.95731056965764,1310,0.7566690504456919,2022
111,Morristown Medical Center,100 Madison Avenue,Morristown,Morris,NJ,7960,4.40621815131196,10.129072437463622,13.942079597317873,17.05335586638495,91.0621815131196,1580,0.5381090756559801,2022
112,Overlook Medical Center,99 Beauvoir Avenue,Summit,Union,NJ,7902,4.329507124338992,11.112972668257708,15.436951878047573,18.288571826196748,90.29507124338991,1270,0.7916451295240736,2022
113,Saint Barnabas Medical Center,94 Old Short Hills Road,Livingston,Essex,NJ,7039,4.417153192464041,10.340670647654788,14.193137459771739,17.44302767565667,91.1715319246404,1480,0.7718787666494688,2022
114,Robert Wood Johnson University Hospital,1 Robert Wood Johnson Place,New Brunswick,Middlesex,NJ,8901,4.2968012294007325,10.77937253988746,15.073937703370532,17.832981145692578,89.96801229400731,1280,1.1628133400467973,2022
115,University Medical Center of Princeton,253 Witherspoon Street,Princeton,Mercer,NJ,8540,4.199619675841946,11.337930531508825,15.639333170045,18.713154165155032,88.99619675841946,1120,0.7701261666062013,2022
116,Capital Health System - Mercer Campus,446 Bellevue Avenue,Trenton,Mercer,NJ,8607,3.9799494127072435,12.375398011216204,16.68518048585735,19.889013547791258,86.79949412707244,810,0.8924570008011573,2022
117,Sacred Heart Hospital,100 Madison Avenue,Camden,Camden,NJ,8103,3.899629737280152,13.139408742273888,17.73874256003457,21.10448366678709,85.99629737280152,720,0.8770963845697247,2022
118,Virtua Voorhees Hospital,9 East Evesham Road,Voorhees,Camden,NJ,8043,4.094226827221598,11.91276314760405,16.081093139212598,19.236618986321712,87.94226827221597,950,0.6385360963329584,2022
119,South Jersey Industries Hospital,25 Kilmer Road,Edison,Middlesex,NJ,8818,4.006454371206761,12.58416158023979,17.008915376428867,20.091923927169827,87.06454371206762,840,1.0441607400705588,2022
120,Raritan Bay Medical Center,530 New Brunswick Avenue,Perth Amboy,Middlesex,NJ,8861,3.8834553811289534,13.147537802224814,17.56874147919221,20.87848977503065,85.83455381128954,700,0.9902480582612163,2022
1,Massachusetts General Hospital,55 Fruit Street,Boston,Suffolk,MA,2114,4.760386930284824,8.531172828335551,11.906949698275469,14.631494410044493,94.60386930284824,2850,0.7317708511993762,2023
2,Brigham and Women's Hospital,75 Francis Street,Boston,Suffolk,MA,2115,4.680654778260052,9.015565615210438,12.77342281694662,16.07501810737879,93.80654778260052,2420,0.6713625103038324,2023
3,Beth Israel Deaconess Medical Center,330 Brookline Avenue,Boston,Suffolk,MA,2215,4.547824797030863,9.353205652980852,13.092157401995046,16.18341427279072,92.47824797030863,1920,0.7952750937137644,2023
4,Boston Medical Center,801 Massachusetts Avenue,Boston,Suffolk,MA,2118,4.35803423444198,10.587949191308184,14.978996399408691,17.57938540895784,90.58034234441979,1650,0.9908825227198798,2023
5,Lahey Hospital & Medical Center,41 Mall Road,Burlington,Middlesex,MA,1805,4.463802879834223,9.707366782458267,13.400557149861466,16.7476066533144,91.63802879834222,1480,0.6922099006905866,2023
6,Mount Auburn Hospital,330 Mount Auburn Street,Cambridge,Middlesex,MA,2138,4.441975590562284,9.606570551285465,13.32238023636591,16.596399685221446,91.41975590562284,1250,0.677803889771107,2023
7,Winchester Hospital,41 Highland Street,Winchester,Middlesex,MA,1890,4.254481849636209,11.17240397607105,15.339279559579502,18.235776923524508,89.54481849636208,520,1.0290870311398461,2023
8,Waltham Hospital,Hope Avenue,Waltham,Middlesex,MA,2454,4.150251848015636,11.538820697775122,15.68635327463923,18.874659188289264,88.50251848015635,380,0.9213741447339159,2023
9,Tufts Medical Center,800 Washington Street,Boston,Suffolk,MA,2111,4.551953521970977,9.287581697738789,12.939614376834303,16.146865647141432,92.51953521970977,1580,0.6221721131825858,2023
10,New York-Presbyterian Hospital,177 Fort Washington Avenue,New York,New York,NY,10032,4.834539804322891,7.913410473718546,11.003983867119507,13.561287358359023,95.34539804322891,4200,0.6932870669395655,2023
11,Columbia University Medical Center,622 West 168th Street,New York,New York,NY,10032,4.750490203485179,8.346970648229949,11.485490279034002,14.286862848792504,94.5049020348518,2950,0.5798745139517001,2023
12,NYU Langone Health,550 First Avenue,New York,New York,NY,10016,4.65995996582491,8.943655706094217,12.212527596733926,15.243407494208654,93.59959965824909,2680,0.6060767801784471,2023
13,Mount Sinai Hospital,One Gustave L. Levy Place,New York,New York,NY,10029,4.679022872155901,9.213498987756338,12.64827446587081,15.630440795122924,93.790228721559,2520,0.7341757817875715,2023
14,Hospital for Special Surgery,535 East 70th Street,New York,New York,NY,10021,4.569185416521704,9.652505831999678,13.469991873129985,16.211292497738587,92.69185416521704,1890,0.5270927082608521,2023
15,Bellevue Hospital Center,462 First Avenue,New York,New York,NY,10016,4.293063649150231,11.803700140652543,16.23456746708351,19.34775841453421,89.93063649150231,1420,0.5390318245751156,2023
16,Jamaica Hospital Medical Center,8900 Van Wyck Expressway,Jamaica,Queens,NY,11418,4.034653048742239,11.97290597515842,16.255414084750047,19.38980384072521,87.34653048742238,980,0.7341501950944119,2023
17,Elmhurst Hospital Center,79-01 Broadway,Elmhurst,Queens,NY,11373,3.9674464127344136,13.09308015918017,17.825833657758473,21.163906819782035,86.67446412734414,750,0.7051390965320571,2023
18,Queens Hospital Center,82-68 164th Street,Jamaica,Queens,NY,11432,3.853666840114767,13.644402289514925,18.516003122065804,22.008837062467492,85.53666840114767,620,0.9348001561032903,2023
19,Northwell Health System,2000 Marcus Avenue,New Hyde Park,Nassau,NY,11042,4.493796058664354,10.201062557311358,14.214987580235901,17.552634967961833,91.93796058664354,1750,0.604125792852038,2023
20,NYU Hospital for Joint Diseases,301 East 17th Street,New York,New York,NY,10003,4.333834034292898,10.23972374635826,14.123676480100558,17.265945389837828,90.33834034292897,980,0.5196053574893774,2023
21,Stanford Health,300 Pasteur Drive,Palo Alto,Santa Clara,CA,94304,4.7332055631563845,8.409606174197993,11.695184532614059,14.3458395531363,94.33205563156385,2620,0.8552926730513629,2023
22,UCSF Medical Center,500 Parnassus Avenue,San Francisco,San Francisco,CA,94143,4.6380121470911195,8.958506894401854,12.358748194511657,15.220983421075907,93.38012147091119,2480,0.6342675311964941,2023
23,Kaiser Permanente Oakland Medical Center,3600 Broadway,Oakland,Alameda,CA,94611,4.507522085513804,9.183955395278378,12.772787111679449,15.444848951118102,92.07522085513804,1850,0.6848402390045246,2023
24,Cedars-Sinai Medical Center,8700 Beverly Boulevard,Los Angeles,Los Angeles,CA,90048,4.639484899566385,8.767570136270908,12.072370304839978,14.839428023625855,93.39484899566385,2540,0.5122424497831923,2023
25,Ronald Reagan Medical Center,757 Westwood Boulevard,Los Angeles,Los Angeles,CA,90024,4.534817346768926,9.234837855597227,12.824680303965359,15.574668874918354,92.34817346768926,1960,0.6016922345936663,2023
26,USC Norris Cancer Hospital,1441 Eastlake Avenue,Los Angeles,Los Angeles,CA,90033,4.453007875729524,9.916875607003432,13.775305534775624,16.572727586818292,91.53007875729524,1420,0.7473656705252574,2023
27,Harbor-UCLA Medical Center,1000 West Carson Street,Torrance,Los Angeles,CA,90509,4.156835119515543,11.923603874428746,16.30299488834558,19.407183758843765,88.56835119515543,1080,0.6251010717093258,2023
28,Olive View-UCLA Medical Center,14445 Olive View Drive,Sylmar,Los Angeles,CA,91342,3.987523416784318,13.7710520765177,18.59415979372556,21.996487069113808,86.87523416784317,740,0.9438206067701995,2023
29,Scripps Memorial Hospital,354 Santa Fe Drive,Encinitas,San Diego,CA,92024,4.569008476763721,9.650877986226233,13.363308502575629,16.31243308519042,92.69008476763722,1680,0.6113249165229582,2023
30,UC San Diego Medical Center,200 West Arbor Drive,San Diego,San Diego,CA,92103,4.4384619268867525,9.879080690801493,13.681736012971148,16.538775600942728,91.38461926886752,1520,0.6754848717452562,2023
31,Northwestern Memorial Hospital,251 East Huron Street,Chicago,Cook,IL,60611,4.732031706573033,8.197456823241566,11.379458284275271,14.128647062679763,94.32031706573032,2780,0.5390268044837074,2023
32,University of Chicago Medical Center,5841 South Maryland Avenue,Chicago,Cook,IL,60637,4.659838383430131,9.04659393584213,12.41806060116156,15.344591913108939,93.5983838343013,2350,0.971699696590021,2023
33,Rush University Medical Center,1653 West Congress Parkway,Chicago,Cook,IL,60612,4.623595335859587,8.831638955564369,12.083003563901002,14.903930037893808,93.23595335859588,2280,0.6555869683087316,2023
34,Advocate Illinois Masonic Medical Center,836 West Wellington Avenue,Chicago,Cook,IL,60657,4.486629175317087,10.132977165512328,14.013505114185548,17.22305555766852,91.86629175317087,1580,0.578679754671227,2023
35,Stroger Hospital of Cook County,1901 West Polk Street,Chicago,Cook,IL,60612,4.173588802414426,11.800194587041569,16.148267557182155,19.51511060514976,89.73588802414426,1240,0.9209722581005503,2023
36,Weiss Memorial Hospital,4646 North Marine Drive,Chicago,Cook,IL,60640,4.040616486957906,12.145336194799082,16.452987088718075,19.707021495679165,88.40616486957906,920,0.6051137273051644,2023
37,West Suburban Medical Center,3 Erie Court,Oak Park,Cook,IL,60302,3.9157373094181827,12.546290098669099,16.94160799105092,20.30618857401456,86.15737309418182,680,0.8606340860996369,2023
38,Loyola University Medical Center,2160 South First Avenue,Maywood,Cook,IL,60153,4.277077447483308,11.41643643281973,15.57074622275296,18.742686309951214,90.77077447483309,1120,0.5310387237416541,2023
39,Cleveland Clinic Foundation,9500 Euclid Avenue,Cleveland,Cuyahoga,OH,44195,4.7477092030949475,8.42721546537857,11.658884915282403,14.451470683948257,94.47709203094948,2850,0.5163546015474738,2023
40,University Hospitals Cleveland Medical Center,11100 Euclid Avenue,Cleveland,Cuyahoga,OH,44106,4.574756326239469,9.809233834027065,13.6468322411131,16.611625587207563,92.74756326239469,1780,0.7418294283676283,2023
41,Summa Health System - Akron City Hospital,525 East Market Street,Akron,Summit,OH,44309,4.318111446824113,10.180736757605949,14.499427123632042,16.995516885374737,90.18111446824112,1350,0.8426136153322547,2023
42,Aultman Hospital,2600 Sixth Street SW,Canton,Stark,OH,44710,4.2380124995409245,10.892733745087892,15.195187493113867,18.043423741782547,89.38012499540925,1080,0.7979497496419211,2023
43,Cincinnati Children's Hospital Medical Center,3333 Burnet Avenue,Cincinnati,Hamilton,OH,45229,4.650104873994364,9.0649228911504,12.403768975331799,15.301573109915456,93.50104873994364,2140,0.652116070616449,2023
44,The Christ Hospital,2139 Auburn Avenue,Cincinnati,Hamilton,OH,45219,4.450939611875295,9.793926312815302,13.54240287675389,16.743409634754837,91.50939611875295,1520,0.6733607477189416,2023
45,University of Cincinnati Medical Center,234 Goodman Street,Cincinnati,Hamilton,OH,45219,4.340998690570416,10.209986905704152,14.22398166798581,17.2880776087541,90.40998690570414,1260,0.5129993452852075,2023
46,Miami Valley Hospital,30 East Apple Street,Dayton,Montgomery,OH,45409,4.26245699864695,11.05004418565767,15.458109279839555,18.377734575915714,89.6245699864695,1180,0.670372479134048,2023
47,Hospital of Philadelphia,800 Spruce Street,Philadelphia,Philadelphia,PA,19107,4.628647591412348,8.976963563569898,12.244500615230644,15.079578630326457,93.28647591412349,2360,0.5879156030191618,2023
48,University of Pennsylvania Health System,3400 Spruce Street,Philadelphia,Philadelphia,PA,19104,4.647152410299574,8.833510728576337,12.163613682564932,15.053855672433698,93.47152410299574,2480,0.8360434523426551,2023
49,Temple University Hospital,3401 North Broad Street,Philadelphia,Philadelphia,PA,19140,4.3524059126342385,10.427299717605804,14.691904550669602,17.380900514782045,90.52405912634238,1350,0.8091766118547056,2023
50,Jefferson Health System,111 South 11th Street,Philadelphia,Philadelphia,PA,19107,4.460288776681175,9.98677225613928,13.769340729859627,16.690678182235036,91.60288776681175,1620,0.5226443883405875,2023
51,Penn Presbyterian Medical Center,39 and Market Streets,Philadelphia,Philadelphia,PA,19104,4.364232297561778,10.651169435130132,15.068868314645774,17.892218747818756,90.64232297561777,1280,0.8079088691225688,2023
52,Lankenau Medical Center,100 Medical Center Boulevard,Wynnewood,Delaware,PA,19096,4.327507158163243,10.3773237290814,14.736855224999665,17.456375267856746,90.27507158163243,1150,0.6783797959693726,2023
53,Mercy Philadelphia Hospital,501 South 54th Street,Philadelphia,Philadelphia,PA,19143,4.019317716585287,11.791949055706393,16.00851523702313,18.99490015843752,87.19317716585287,850,0.7030224016097012,2023
54,Kennedy Memorial Hospital - Washington,435 Berlin-Clementon Road,Washington,Gloucester,NJ,8034,3.97555353643797,13.088863851830832,17.754354765801693,21.224736789690795,86.7555353643797,720,0.9757092535229326,2023
55,Massachusetts Eye and Ear,243 Charles Street,Boston,Suffolk,MA,2114,4.7566462802395915,8.293170241916735,11.554438338683427,14.373047923354287,95.56646280239592,1950,0.7812347101796939,2023
56,Emory University Hospital,1365 Clifton Road,Atlanta,Fulton,GA,30322,4.635030269268869,8.830763342639159,12.120363231226424,14.974951012106146,93.35030269268869,2320,0.8058239127224064,2023
57,Grady Memorial Hospital,80 Jesse Hill Jr Drive,Atlanta,Fulton,GA,30303,4.181023039510451,11.989560346468092,16.36835711241198,19.75923314279647,89.81023039510451,1360,0.6609342844964793,2023
58,Georgia Baptist Hospital,303 Parkway Drive NE,Atlanta,Fulton,GA,30312,4.352313492685858,10.323134926858572,14.485120246870585,17.379329375659573,90.52313492685857,1280,0.7053731750263829,2023
59,Northside Hospital,1000 Johnson Ferry Road,Atlanta,Fulton,GA,30342,4.473585943681277,9.903707870603998,13.841334456592847,17.010450882004807,91.73585943681276,1580,0.7939394577609573,2023
60,Piedmont Hospital,1968 Peachtree Road NW,Atlanta,Fulton,GA,30309,4.551350369628202,9.28215332665382,12.829379620352526,15.830930729237135,92.51350369628202,1720,0.8498073030951258,2023
61,Duke University Hospital,2301 Erwin Road,Durham,Durham,NC,27710,4.79121495849764,8.891084155530411,12.36809351857262,15.281495402366014,94.91214958497639,2680,0.5919182271737019,2023
62,UNC Chapel Hill Medical Center,101 Manning Drive,Chapel Hill,Orange,NC,27514,4.685106816848864,9.479450669954891,13.03931384724103,16.037623616102735,93.85106816848864,2240,0.6634662264462957,2023
63,Charlotte Medical Center,1000 Blythe Boulevard,Charlotte,Mecklenburg,NC,28203,4.445020717030419,9.737696811788977,13.566275536504566,16.646339759298865,91.45020717030418,1620,0.5459109800261218,2023
64,Atrium Health System,1025 Morehead Medical Drive,Charlotte,Mecklenburg,NC,28204,4.569431419019087,9.654769054975601,13.368722163444316,16.42301642050158,92.69431419019087,1840,0.5272157095095436,2023
65,Cone Health System,1200 North Elm Street,Greensboro,Guilford,NC,27401,4.362907518991704,10.5333659418162,14.73828676968218,17.662718574758124,90.62907518991703,1350,0.8907213911429475,2023
66,Wake Forest Baptist Hospital,Medical Center Boulevard,Winston-Salem,Forsyth,NC,27157,4.477372631150647,10.150777259046212,14.10179325741867,17.281648413985675,91.77372631150646,1480,0.9561353680355823,2023
67,East Carolina University Medical Center,600 Moye Boulevard,Greenville,Pitt,NC,27834,4.230701530788398,10.814506379435858,14.984952808747128,18.012627554191162,89.30701530788397,1120,0.7516191327834144,2023
68,Vidant Medical Center,2100 Stantonsburg Road,Greenville,Pitt,NC,27835,4.163721029199969,11.68967552703965,15.996303849679517,19.22721114311942,88.6372102919997,980,0.9753105571559709,2023
69,Johns Hopkins Hospital,600 North Wolfe Street,Baltimore,Baltimore,MD,21287,4.871168489736992,8.093997370974837,11.19400284018581,13.74342406452829,95.71168489736992,3150,0.6865095183290446,2023
70,University of Maryland Medical Center,22 South Greene Street,Baltimore,Baltimore,MD,21201,4.514825210271537,9.351356976552454,12.966710254557142,15.757203364344603,92.14825210271538,1760,0.5798986219574918,2023
71,Sinai Hospital of Baltimore,2401 West Belvedere Avenue,Baltimore,Baltimore,MD,21215,4.326334829746685,10.264615263416182,14.419221548352256,17.136959071642973,90.26334829746685,1280,0.7888411672024139,2023
72,Good Samaritan Hospital,5601 Loch Raven Boulevard,Baltimore,Baltimore,MD,21239,4.209215356444798,10.683525849603818,14.763230346671968,17.625876416006363,89.09215356444798,1040,0.9743310493159019,2023
